model,transform,condition,ed_over_d
QNN,identity,1.0,0.8984248324316566
QNN,pairing=13;m=-4,321.99689437999075,0.6325144868263468
QNN,pairing=13;m=-3,118.9915960451559,0.6861396028479907
QNN,pairing=13;m=-2,33.970562748477185,0.7609139427162915
QNN,pairing=13;m=-1,6.854101966249688,0.8498582662459195
QNN,pairing=13;m=+1,6.854101966249688,0.8437031033532865
QNN,pairing=13;m=+2,33.970562748477185,0.7547267495660432
QNN,pairing=13;m=+3,118.9915960451559,0.6813076898880502
QNN,pairing=13;m=+4,321.99689437999075,0.6289266768893436
QNN,pairing=13;m=+5,726.9986244815769,0.593546161250139
QNN,pairing=14;m=-5,726.9986244815769,0.5849489901629912
QNN,pairing=14;m=-4,321.99689437999075,0.6199532104206029
QNN,pairing=14;m=-3,118.9915960451559,0.6726506087688375
QNN,pairing=14;m=-2,33.970562748477185,0.7480169273753824
QNN,pairing=14;m=-1,6.854101966249688,0.8415770222995658
QNN,pairing=14;m=+1,6.854101966249688,0.8421975882041954
QNN,pairing=14;m=+2,33.970562748477185,0.7485463302321501
QNN,pairing=14;m=+3,118.9915960451559,0.6729470646606643
QNN,pairing=14;m=+4,321.99689437999075,0.6200740577657096
QNN,pairing=14;m=+5,726.9986244815769,0.5849701038494881
QNN,pairing=15;m=-5,726.998624481578,0.583495315663268
QNN,pairing=15;m=-4,321.99689437999075,0.6185616790249647
QNN,pairing=15;m=-3,118.99159604515596,0.672080636908313
QNN,pairing=15;m=-2,33.970562748477185,0.7492931468798032
QNN,pairing=15;m=-1,6.854101966249688,0.8449282321874424
QNN,pairing=15;m=+1,6.854101966249688,0.8353584136634626
QNN,pairing=15;m=+2,33.970562748477185,0.7404348788091307
QNN,pairing=15;m=+3,118.99159604515596,0.6658225850643664
QNN,pairing=15;m=+4,321.99689437999075,0.6145139730415792
QNN,pairing=15;m=+5,726.998624481578,0.5810239760841642
QNN,pairing=16;m=-5,726.9986244815769,0.5883073143741884
QNN,pairing=16;m=-4,321.99689437999075,0.6225939643311401
QNN,pairing=16;m=-3,118.9915960451559,0.6753499444703422
QNN,pairing=16;m=-2,33.970562748477185,0.7517890884101106
QNN,pairing=16;m=-1,6.854101966249688,0.8462682474447479
QNN,pairing=16;m=+1,6.854101966249688,0.8360438856632936
QNN,pairing=16;m=+2,33.970562748477185,0.7420855931404107
QNN,pairing=16;m=+3,118.9915960451559,0.6681382873675833
QNN,pairing=16;m=+4,321.99689437999075,0.61748542005458
QNN,pairing=16;m=+5,726.9986244815769,0.5846999084566751
QNN,pairing=17;m=-5,726.9986244815769,0.5825036573182644
QNN,pairing=17;m=-4,321.99689437999075,0.6159571111382215
QNN,pairing=17;m=-3,118.9915960451559,0.6678626249550108
QNN,pairing=17;m=-2,33.970562748477185,0.744067528418236
QNN,pairing=17;m=-1,6.854101966249688,0.8405870894078893
QNN,pairing=17;m=+1,6.854101966249688,0.8366852634982804
QNN,pairing=17;m=+2,33.970562748477185,0.7404528452161891
QNN,pairing=17;m=+3,118.9915960451559,0.6652212736293445
QNN,pairing=17;m=+4,321.99689437999075,0.6140817641157301
QNN,pairing=17;m=+5,726.9986244815769,0.5811330345494211
QNN,pairing=18;m=-5,726.9986244815769,0.5909372204506331
QNN,pairing=18;m=-4,321.99689437999075,0.6270097499322056
QNN,pairing=18;m=-3,118.9915960451559,0.6807562549737134
QNN,pairing=18;m=-2,33.970562748477185,0.7564940329467646
QNN,pairing=18;m=-1,6.854101966249688,0.8478892878047887
QNN,pairing=18;m=+1,6.854101966249688,0.8409489063729956
QNN,pairing=18;m=+2,33.970562748477185,0.7497293899306079
QNN,pairing=18;m=+3,118.9915960451559,0.6756826743778145
QNN,pairing=18;m=+4,321.99689437999075,0.6234698113744802
QNN,pairing=18;m=+5,726.9986244815769,0.5885330133455294
QNN,pairing=19;m=-5,726.9986244815769,0.5915095580385431
QNN,pairing=19;m=-4,321.99689437999075,0.6277274150068778
QNN,pairing=19;m=-3,118.9915960451559,0.6818187226252468
QNN,pairing=19;m=-2,33.970562748477185,0.7579572823903042
QNN,pairing=19;m=-1,6.854101966249688,0.8493773510531424
QNN,pairing=19;m=+1,6.854101966249688,0.8396241748354771
QNN,pairing=19;m=+2,33.970562748477185,0.7485415998311822
QNN,pairing=19;m=+3,118.9915960451559,0.6749142048254577
QNN,pairing=19;m=+4,321.99689437999075,0.6230688074538808
QNN,pairing=19;m=+5,726.9986244815769,0.5884895320949609
QNN,pairing=20;m=-5,726.998624481578,0.5903213524054031
QNN,pairing=20;m=-4,321.99689437999075,0.6259310040026917
QNN,pairing=20;m=-3,118.99159604515596,0.6795196424593131
QNN,pairing=20;m=-2,33.970562748477185,0.7556122590795209
QNN,pairing=20;m=-1,6.854101966249688,0.8479289307801592
QNN,pairing=20;m=+1,6.854101966249688,0.8390674736912761
QNN,pairing=20;m=+2,33.970562748477185,0.7471084889927115
QNN,pairing=20;m=+3,118.99159604515596,0.6733329601908673
QNN,pairing=20;m=+4,321.99689437999075,0.6218837073988052
QNN,pairing=20;m=+5,726.998624481578,0.5878843319355058
QNN,pairing=21;m=-5,726.9986244815769,0.5914165664332309
QNN,pairing=21;m=-4,321.99689437999075,0.6273322833371452
QNN,pairing=21;m=-3,118.9915960451559,0.6807947489858628
QNN,pairing=21;m=-2,33.970562748477185,0.7558646811295352
QNN,pairing=21;m=-1,6.854101966249688,0.8463926847846469
QNN,pairing=21;m=+1,6.854101966249688,0.844177673324426
QNN,pairing=21;m=+2,33.970562748477185,0.7537175499863539
QNN,pairing=21;m=+3,118.9915960451559,0.6792178157296848
QNN,pairing=21;m=+4,321.99689437999075,0.626251044029841
QNN,pairing=21;m=+5,726.9986244815769,0.5906688304031151
QNN,pairing=22;m=-5,726.9986244815769,0.5842588571002805
QNN,pairing=22;m=-4,321.99689437999075,0.6187577814007124
QNN,pairing=22;m=-3,118.9915960451559,0.6714696800020077
QNN,pairing=22;m=-2,33.97056274847714,0.7475918031495624
QNN,pairing=22;m=-1,6.854101966249688,0.8423894735201891
QNN,pairing=22;m=+1,6.854101966249688,0.8389960982889229
QNN,pairing=22;m=+2,33.97056274847714,0.7444025465975301
QNN,pairing=22;m=+3,118.9915960451559,0.6691497740544576
QNN,pairing=22;m=+4,321.99689437999075,0.6171631132418586
QNN,pairing=22;m=+5,726.9986244815769,0.5831605189714516
QNN,pairing=23;m=-5,726.9986244815769,0.5879169421213595
QNN,pairing=23;m=-4,321.99689437999075,0.6229665919351333
QNN,pairing=23;m=-3,118.9915960451559,0.67618855731034
QNN,pairing=23;m=-2,33.970562748477185,0.7523973112094268
QNN,pairing=23;m=-1,6.854101966249688,0.8458107304073138
QNN,pairing=23;m=+1,6.854101966249688,0.8388461320332367
QNN,pairing=23;m=+2,33.970562748477185,0.7456871803331169
QNN,pairing=23;m=+3,118.9915960451559,0.6711259181726306
QNN,pairing=23;m=+4,321.99689437999075,0.6193501849023821
QNN,pairing=23;m=+5,726.9986244815769,0.5853868801292738
QNN,pairing=24;m=-5,726.9986244815769,0.584277624782768
QNN,pairing=24;m=-4,321.99689437999075,0.6187612207468904
QNN,pairing=24;m=-3,118.9915960451559,0.6711728924013156
QNN,pairing=24;m=-2,33.970562748477185,0.7468177713398572
QNN,pairing=24;m=-1,6.854101966249688,0.8414264587853856
QNN,pairing=24;m=+1,6.854101966249688,0.8399378504754772
QNN,pairing=24;m=+2,33.970562748477185,0.7453245005104727
QNN,pairing=24;m=+3,118.9915960451559,0.6699200381732444
QNN,pairing=24;m=+4,321.99689437999075,0.6177329240522198
QNN,pairing=24;m=+5,726.9986244815769,0.5834501648851732
QNN,pairing=25;m=-5,726.998624481578,0.587713335402748
QNN,pairing=25;m=-4,321.99689437999075,0.6222941048905298
QNN,pairing=25;m=-3,118.99159604515596,0.6747905315472582
QNN,pairing=25;m=-2,33.97056274847718,0.7501818143646594
QNN,pairing=25;m=-1,6.854101966249688,0.8433935918171747
QNN,pairing=25;m=+1,6.854101966249688,0.8411934326273443
QNN,pairing=25;m=+2,33.97056274847718,0.748016730813905
QNN,pairing=25;m=+3,118.99159604515596,0.6730253440929316
QNN,pairing=25;m=+4,321.99689437999075,0.6208275382473148
QNN,pairing=25;m=+5,726.998624481578,0.5864726799634574
QNN,pairing=26;m=-5,726.9986244815769,0.5904781734648984
QNN,pairing=26;m=-4,321.99689437999075,0.6262333027579191
QNN,pairing=26;m=-3,118.9915960451559,0.679603160418518
QNN,pairing=26;m=-2,33.970562748477185,0.7549969319997346
QNN,pairing=26;m=-1,6.854101966249688,0.8464153875285932
QNN,pairing=26;m=+1,6.854101966249688,0.842292333470336
QNN,pairing=26;m=+2,33.970562748477185,0.7510517877417064
QNN,pairing=26;m=+3,118.9915960451559,0.6767272446700161
QNN,pairing=26;m=+4,321.99689437999075,0.6242409769252327
QNN,pairing=26;m=+5,726.9986244815769,0.5890853020917556
QNN,pairing=27;m=-5,726.9986244815769,0.5893117399102177
QNN,pairing=27;m=-4,321.99689437999075,0.6250339130866405
QNN,pairing=27;m=-3,118.9915960451559,0.6788235621806099
QNN,pairing=27;m=-2,33.970562748477185,0.7553814614188201
QNN,pairing=27;m=-1,6.854101966249688,0.8484165328299236
QNN,pairing=27;m=+1,6.854101966249688,0.8372669379806265
QNN,pairing=27;m=+2,33.970562748477185,0.7447598167305831
QNN,pairing=27;m=+3,118.9915960451559,0.671096808442843
QNN,pairing=27;m=+4,321.99689437999075,0.6198682878801296
QNN,pairing=27;m=+5,726.9986244815769,0.5860130007483026
QNN,pairing=28;m=-5,726.998624481578,0.592318758781785
QNN,pairing=28;m=-4,321.99689437999075,0.6279896971292844
QNN,pairing=28;m=-3,118.99159604515596,0.6815016869999254
QNN,pairing=28;m=-2,33.970562748477164,0.7572892620435103
QNN,pairing=28;m=-1,6.854101966249688,0.8487427132900965
QNN,pairing=28;m=+1,6.854101966249688,0.8400074553700454
QNN,pairing=28;m=+2,33.970562748477164,0.7488254948663357
QNN,pairing=28;m=+3,118.99159604515596,0.6752227313095629
QNN,pairing=28;m=+4,321.99689437999075,0.6236594572763552
QNN,pairing=28;m=+5,726.998624481578,0.5894218719050748
QNN,pairing=29;m=-5,726.998624481578,0.5905911755658824
QNN,pairing=29;m=-4,321.99689437999075,0.626299440124156
QNN,pairing=29;m=-3,118.99159604515596,0.679902870359876
QNN,pairing=29;m=-2,33.970562748477185,0.7558185389268087
QNN,pairing=29;m=-1,6.854101966249688,0.8476974692746768
QNN,pairing=29;m=+1,6.854101966249688,0.840251279875137
QNN,pairing=29;m=+2,33.970562748477185,0.7486868418908434
QNN,pairing=29;m=+3,118.99159604515596,0.6747442993064483
QNN,pairing=29;m=+4,321.99689437999075,0.6229186344422838
QNN,pairing=29;m=+5,726.998624481578,0.5885298138941819
QNN,pairing=30;m=-5,726.9986244815769,0.5856794650915115
QNN,pairing=30;m=-4,321.99689437999075,0.6203650421268259
QNN,pairing=30;m=-3,118.9915960451559,0.6732741631074052
QNN,pairing=30;m=-2,33.970562748477185,0.7494867635897524
QNN,pairing=30;m=-1,6.854101966249688,0.843835163946977
QNN,pairing=30;m=+1,6.854101966249688,0.8387262709646143
QNN,pairing=30;m=+2,33.970562748477185,0.7446877471494194
QNN,pairing=30;m=+3,118.9915960451559,0.6697305841186153
QNN,pairing=30;m=+4,321.99689437999075,0.6177482308277151
QNN,pairing=30;m=+5,726.9986244815769,0.5836179201658385
QNN,pairing=31;m=-5,726.9986244815769,0.5914575509715636
QNN,pairing=31;m=-4,321.99689437999075,0.6270862685300086
QNN,pairing=31;m=-3,118.9915960451559,0.680250519832824
QNN,pairing=31;m=-2,33.970562748477185,0.7553103855457274
QNN,pairing=31;m=-1,6.854101966249688,0.846310916242051
QNN,pairing=31;m=+1,6.854101966249688,0.843067097420865
QNN,pairing=31;m=+2,33.970562748477185,0.7520860236861667
QNN,pairing=31;m=+3,118.9915960451559,0.67774620435471
QNN,pairing=31;m=+4,321.99689437999075,0.6252593306439699
QNN,pairing=31;m=+5,726.9986244815769,0.5901453210375582
QNN,pairing=32;m=-5,726.998624481578,0.5950122457641723
QNN,pairing=32;m=-4,321.99689437999075,0.6305747702693295
QNN,pairing=32;m=-3,118.99159604515596,0.6833453282919484
QNN,pairing=32;m=-2,33.970562748477185,0.7576380997033298
QNN,pairing=32;m=-1,6.854101966249688,0.8473373116315306
QNN,pairing=32;m=+1,6.854101966249688,0.8443231178741012
QNN,pairing=32;m=+2,33.970562748477185,0.7545080782582231
QNN,pairing=32;m=+3,118.99159604515596,0.6806937433367065
QNN,pairing=32;m=+4,321.99689437999075,0.6283921969410234
QNN,pairing=32;m=+5,726.998624481578,0.5932488040437826
QNN,pairing=33;m=-5,726.9986244815769,0.5911470942010155
QNN,pairing=33;m=-4,321.99689437999075,0.6273352809435309
QNN,pairing=33;m=-3,118.9915960451559,0.6810882907386129
QNN,pairing=33;m=-2,33.970562748477185,0.7568224474167347
QNN,pairing=33;m=-1,6.854101966249688,0.8481938381041358
QNN,pairing=33;m=+1,6.854101966249688,0.8406592881805061
QNN,pairing=33;m=+2,33.970562748477185,0.749466522697454
QNN,pairing=33;m=+3,118.9915960451559,0.6755018239987203
QNN,pairing=33;m=+4,321.99689437999075,0.6233038524143479
QNN,pairing=33;m=+5,726.9986244815769,0.5882865638173497
QNN,pairing=34;m=-5,726.9986244815769,0.5946353254498501
QNN,pairing=34;m=-4,321.99689437999075,0.6299801409608274
QNN,pairing=34;m=-3,118.9915960451559,0.6827748624518354
QNN,pairing=34;m=-2,33.970562748477164,0.7574416145473168
QNN,pairing=34;m=-1,6.854101966249688,0.8476954077333758
QNN,pairing=34;m=+1,6.854101966249688,0.8430399850548171
QNN,pairing=34;m=+2,33.970562748477164,0.7529142018231159
QNN,pairing=34;m=+3,118.9915960451559,0.6793987561615321
QNN,pairing=34;m=+4,321.99689437999075,0.6275727068228145
QNN,pairing=34;m=+5,726.9986244815769,0.5928965737449783
QNN,pairing=35;m=-5,726.998624481578,0.5931567149019162
QNN,pairing=35;m=-4,321.99689437999075,0.6287832503535231
QNN,pairing=35;m=-3,118.99159604515596,0.6818788079743915
QNN,pairing=35;m=-2,33.970562748477185,0.7566777598001839
QNN,pairing=35;m=-1,6.854101966249688,0.8470215442871801
QNN,pairing=35;m=+1,6.854101966249688,0.843616425423862
QNN,pairing=35;m=+2,33.970562748477185,0.753275400389161
QNN,pairing=35;m=+3,118.99159604515596,0.6791958056147686
QNN,pairing=35;m=+4,321.99689437999075,0.6267473058082571
QNN,pairing=35;m=+5,726.998624481578,0.5916070660495144
QNN,pairing=36;m=-5,726.9986244815769,0.5923455353653344
QNN,pairing=36;m=-4,321.99689437999075,0.627864781831146
QNN,pairing=36;m=-3,118.9915960451559,0.6809119067335857
QNN,pairing=36;m=-2,33.970562748477164,0.7558994133466744
QNN,pairing=36;m=-1,6.854101966249688,0.8467586923525214
QNN,pairing=36;m=+1,6.854101966249688,0.8428146616755108
QNN,pairing=36;m=+2,33.970562748477164,0.7519183397288947
QNN,pairing=36;m=+3,118.9915960451559,0.6776890826839881
QNN,pairing=36;m=+4,321.99689437999075,0.6253191868427466
QNN,pairing=36;m=+5,726.9986244815769,0.5903082224164177
QNN,pairing=37;m=-5,726.9986244815769,0.5897440643729935
QNN,pairing=37;m=-4,321.99689437999075,0.6247498939617036
QNN,pairing=37;m=-3,118.9915960451559,0.6774902011606485
QNN,pairing=37;m=-2,33.970562748477185,0.7525973839256357
QNN,pairing=37;m=-1,6.854101966249688,0.8446033253580655
QNN,pairing=37;m=+1,6.854101966249688,0.8425567954900407
QNN,pairing=37;m=+2,33.970562748477185,0.7504994310766804
QNN,pairing=37;m=+3,118.9915960451559,0.6757099237875624
QNN,pairing=37;m=+4,321.99689437999075,0.6232846817609097
QNN,pairing=37;m=+5,726.9986244815769,0.588577575458811
QNN,pairing=38;m=-5,726.9986244815769,0.5965543648170833
QNN,pairing=38;m=-4,321.99689437999075,0.6330568626323478
QNN,pairing=38;m=-3,118.9915960451559,0.6866785781801535
QNN,pairing=38;m=-2,33.970562748477185,0.7611695991735896
QNN,pairing=38;m=-1,6.854101966249688,0.8495687564842219
QNN,pairing=38;m=+1,6.854101966249688,0.8451637436239645
QNN,pairing=38;m=+2,33.970562748477185,0.7568657075859284
QNN,pairing=38;m=+3,118.9915960451559,0.6835672870856981
QNN,pairing=38;m=+4,321.99689437999075,0.6310191051273056
QNN,pairing=38;m=+5,726.9986244815769,0.5952700030146248
QNN,pairing=39;m=-5,726.9986244815769,0.5856783425368941
QNN,pairing=39;m=-4,321.99689437999075,0.6198942151962269
QNN,pairing=39;m=-3,118.9915960451559,0.6720370031666489
QNN,pairing=39;m=-2,33.970562748477185,0.7472346628339431
QNN,pairing=39;m=-1,6.854101966249688,0.841028792001223
QNN,pairing=39;m=+1,6.854101966249688,0.8421665287040632
QNN,pairing=39;m=+2,33.970562748477185,0.748299512342108
QNN,pairing=39;m=+3,118.9915960451559,0.6727927460862764
QNN,pairing=39;m=+4,321.99689437999075,0.6203861184105011
QNN,pairing=39;m=+5,726.9986244815769,0.5859901692070315
QNN,pairing=40;m=-5,726.9986244815769,0.5834508472150174
QNN,pairing=40;m=-4,321.99689437999075,0.6182216150462461
QNN,pairing=40;m=-3,118.9915960451559,0.6710003300386664
QNN,pairing=40;m=-2,33.970562748477164,0.7471638599229437
QNN,pairing=40;m=-1,6.854101966249688,0.8422293867995826
QNN,pairing=40;m=+1,6.854101966249688,0.8384703192008643
QNN,pairing=40;m=+2,33.970562748477164,0.7435259822324083
QNN,pairing=40;m=+3,118.9915960451559,0.6681570281610535
QNN,pairing=40;m=+4,321.99689437999075,0.6160758451645869
QNN,pairing=40;m=+5,726.9986244815769,0.5818591218636885
QNN,pairing=41;m=-5,726.9986244815769,0.5917379713619569
QNN,pairing=41;m=-4,321.99689437999075,0.6276991335067266
QNN,pairing=41;m=-3,118.9915960451559,0.6809567322241162
QNN,pairing=41;m=-2,33.970562748477185,0.7555261982306904
QNN,pairing=41;m=-1,6.854101966249688,0.8454906852723616
QNN,pairing=41;m=+1,6.854101966249688,0.8461912793209851
QNN,pairing=41;m=+2,33.970562748477185,0.7562728875656021
QNN,pairing=41;m=+3,118.9915960451559,0.68161032736399
QNN,pairing=41;m=+4,321.99689437999075,0.6282459656938555
QNN,pairing=41;m=+5,726.9986244815769,0.5921875613776971
QNN,pairing=42;m=-5,726.9986244815769,0.5850781558187307
QNN,pairing=42;m=-4,321.99689437999075,0.6189693855207506
QNN,pairing=42;m=-3,118.9915960451559,0.6711677119072005
QNN,pairing=42;m=-2,33.970562748477185,0.747319297540624
QNN,pairing=42;m=-1,6.854101966249688,0.8428819516865256
QNN,pairing=42;m=+1,6.854101966249688,0.8365420212517508
QNN,pairing=42;m=+2,33.970562748477185,0.7412083267180829
QNN,pairing=42;m=+3,118.9915960451559,0.6664148572332367
QNN,pairing=42;m=+4,321.99689437999075,0.6154058508733498
QNN,pairing=42;m=+5,726.9986244815769,0.5824226438630331
QNN,pairing=43;m=-5,726.9986244815769,0.5792066168600328
QNN,pairing=43;m=-4,321.99689437999075,0.6132105141952692
QNN,pairing=43;m=-3,118.9915960451559,0.6656957446174808
QNN,pairing=43;m=-2,33.970562748477185,0.7425015104441706
QNN,pairing=43;m=-1,6.854101966249688,0.8398801831190938
QNN,pairing=43;m=+1,6.854101966249688,0.8356885631476441
QNN,pairing=43;m=+2,33.970562748477185,0.738529024552889
QNN,pairing=43;m=+3,118.9915960451559,0.6626533986376713
QNN,pairing=43;m=+4,321.99689437999075,0.6109527964381387
QNN,pairing=43;m=+5,726.9986244815769,0.5775162038834625
QNN,pairing=44;m=-5,726.9986244815769,0.5857274659294497
QNN,pairing=44;m=-4,321.99689437999075,0.619957182938122
QNN,pairing=44;m=-3,118.9915960451559,0.6721215237155003
QNN,pairing=44;m=-2,33.970562748477185,0.7474341087705295
QNN,pairing=44;m=-1,6.854101966249688,0.8414441557649521
QNN,pairing=44;m=+1,6.854101966249688,0.8411848262279922
QNN,pairing=44;m=+2,33.970562748477185,0.7470778697686893
QNN,pairing=44;m=+3,118.9915960451559,0.6716817984460478
QNN,pairing=44;m=+4,321.99689437999075,0.619491108231723
QNN,pairing=44;m=+5,726.9986244815769,0.5853037719231421
QNN,pairing=45;m=-5,726.9986244815769,0.5893676644862722
QNN,pairing=45;m=-4,321.99689437999075,0.6246872174868965
QNN,pairing=45;m=-3,118.9915960451559,0.677787903762211
QNN,pairing=45;m=-2,33.970562748477185,0.7531834340613661
QNN,pairing=45;m=-1,6.854101966249688,0.8451709428078082
QNN,pairing=45;m=+1,6.854101966249688,0.842281136150417
QNN,pairing=45;m=+2,33.970562748477185,0.750381791283621
QNN,pairing=45;m=+3,118.9915960451559,0.6756763779877398
QNN,pairing=45;m=+4,321.99689437999075,0.6231747170857018
QNN,pairing=45;m=+5,726.9986244815769,0.5882984256133412
QNN,pairing=46;m=-5,726.998624481578,0.5920904272536978
QNN,pairing=46;m=-4,321.99689437999075,0.6287724092129159
QNN,pairing=46;m=-3,118.99159604515596,0.6835330068935364
QNN,pairing=46;m=-2,33.970562748477164,0.760575288858087
QNN,pairing=46;m=-1,6.854101966249688,0.8524447406216205
QNN,pairing=46;m=+1,6.854101966249688,0.8360866759923807
QNN,pairing=46;m=+2,33.970562748477164,0.7446738273395554
QNN,pairing=46;m=+3,118.99159604515596,0.6716035810259134
QNN,pairing=46;m=+4,321.99689437999075,0.6203991941187984
QNN,pairing=46;m=+5,726.998624481578,0.5863632567538783
QNN,pairing=47;m=-5,726.9986244815769,0.5871962475593907
QNN,pairing=47;m=-4,321.99689437999075,0.6223968676753641
QNN,pairing=47;m=-3,118.9915960451559,0.6751995672640833
QNN,pairing=47;m=-2,33.970562748477185,0.7503748653888358
QNN,pairing=47;m=-1,6.854101966249688,0.8429187720010072
QNN,pairing=47;m=+1,6.854101966249688,0.8432056370188846
QNN,pairing=47;m=+2,33.970562748477185,0.7506472987226482
QNN,pairing=47;m=+3,118.9915960451559,0.6753906362393126
QNN,pairing=47;m=+4,321.99689437999075,0.6225110149281278
QNN,pairing=47;m=+5,726.9986244815769,0.58725277592971
QNN,pairing=48;m=-5,726.9986244815769,0.588120250383459
QNN,pairing=48;m=-4,321.99689437999075,0.6229454911633825
QNN,pairing=48;m=-3,118.9915960451559,0.6756632835033664
QNN,pairing=48;m=-2,33.970562748477185,0.7510067886420794
QNN,pairing=48;m=-1,6.854101966249688,0.8436815984454066
QNN,pairing=48;m=+1,6.854101966249688,0.8422209095164105
QNN,pairing=48;m=+2,33.970562748477185,0.7496401146554823
QNN,pairing=48;m=+3,118.9915960451559,0.6746993058160522
QNN,pairing=48;m=+4,321.99689437999075,0.6223116819503481
QNN,pairing=48;m=+5,726.9986244815769,0.5877074737246084
QNN,pairing=49;m=-5,726.9986244815769,0.5863586698080907
QNN,pairing=49;m=-4,321.99689437999075,0.6226439145892236
QNN,pairing=49;m=-3,118.9915960451559,0.6770739613595393
QNN,pairing=49;m=-2,33.970562748477185,0.7541839680966883
QNN,pairing=49;m=-1,6.854101966249688,0.8477195609938635
QNN,pairing=49;m=+1,6.854101966249688,0.8373014681934314
QNN,pairing=49;m=+2,33.970562748477185,0.7442698635234765
QNN,pairing=49;m=+3,118.9915960451559,0.6698395404508027
QNN,pairing=49;m=+4,321.99689437999075,0.6177546929318865
QNN,pairing=49;m=+5,726.9986244815769,0.5831823440061108
easy QNN,identity,1.0,0.7714541404650445
easy QNN,pairing=0;m=-5,726.9986244815418,0.5368952952213525
easy QNN,pairing=0;m=-4,321.9968943799908,0.55988975501518
easy QNN,pairing=0;m=-3,118.99159604515542,0.5961244622428936
easy QNN,pairing=0;m=-2,33.970562748477114,0.6514679041224611
easy QNN,pairing=0;m=-1,6.854101966249686,0.7251747663777494
easy QNN,pairing=0;m=+1,6.854101966249686,0.7250270237666983
easy QNN,pairing=0;m=+2,33.970562748477114,0.6509601373082359
easy QNN,pairing=0;m=+3,118.99159604515542,0.5954775390582456
easy QNN,pairing=0;m=+4,321.9968943799908,0.5592401006104769
easy QNN,pairing=0;m=+5,726.9986244815418,0.5362978255307217
easy QNN,pairing=1;m=-5,726.9986244815769,0.5413949526615045
easy QNN,pairing=1;m=-4,321.99689437999075,0.5639997617513728
easy QNN,pairing=1;m=-3,118.9915960451559,0.6000560265187221
easy QNN,pairing=1;m=-2,33.970562748477164,0.655508245779573
easy QNN,pairing=1;m=-1,6.854101966249688,0.7288288886103829
easy QNN,pairing=1;m=+1,6.854101966249688,0.722406684468643
easy QNN,pairing=1;m=+2,33.970562748477164,0.6495767534848429
easy QNN,pairing=1;m=+3,118.9915960451559,0.5957967979468305
easy QNN,pairing=1;m=+4,321.99689437999075,0.5610060855420096
easy QNN,pairing=1;m=+5,726.9986244815769,0.5392574817167005
easy QNN,pairing=2;m=-5,726.9986244815769,0.537166025671223
easy QNN,pairing=2;m=-4,321.99689437999075,0.5589565767982727
easy QNN,pairing=2;m=-3,118.9915960451559,0.5940723204252483
easy QNN,pairing=2;m=-2,33.970562748477185,0.6488094415409661
easy QNN,pairing=2;m=-1,6.854101966249688,0.723206458802907
easy QNN,pairing=2;m=+1,6.854101966249688,0.7252201023162076
easy QNN,pairing=2;m=+2,33.970562748477185,0.6509007460472478
easy QNN,pairing=2;m=+3,118.9915960451559,0.5957573501577056
easy QNN,pairing=2;m=+4,321.99689437999075,0.5602249558472647
easy QNN,pairing=2;m=+5,726.9986244815769,0.5380966360933688
easy QNN,pairing=3;m=-5,726.9986244815769,0.5366920228197791
easy QNN,pairing=3;m=-4,321.99689437999075,0.5587768209817459
easy QNN,pairing=3;m=-3,118.9915960451559,0.5944545751018131
easy QNN,pairing=3;m=-2,33.970562748477185,0.6502396500228061
easy QNN,pairing=3;m=-1,6.854101966249688,0.7259005774895186
easy QNN,pairing=3;m=+1,6.854101966249688,0.7198114649010161
easy QNN,pairing=3;m=+2,33.970562748477185,0.6447758344844219
easy QNN,pairing=3;m=+3,118.9915960451559,0.5905731087217032
easy QNN,pairing=3;m=+4,321.99689437999075,0.5560821836735088
easy QNN,pairing=3;m=+5,726.9986244815769,0.5348245397272577
easy QNN,pairing=4;m=-5,726.9986244815769,0.536611222522671
easy QNN,pairing=4;m=-4,321.99689437999075,0.5584823014769872
easy QNN,pairing=4;m=-3,118.9915960451559,0.5940613411408677
easy QNN,pairing=4;m=-2,33.97056274847725,0.6500282272758436
easy QNN,pairing=4;m=-1,6.854101966249688,0.7263080173275223
easy QNN,pairing=4;m=+1,6.854101966249688,0.7184626000031954
easy QNN,pairing=4;m=+2,33.97056274847725,0.6435472395828252
easy QNN,pairing=4;m=+3,118.9915960451559,0.5899573355034472
easy QNN,pairing=4;m=+4,321.99689437999075,0.5559716055073094
easy QNN,pairing=4;m=+5,726.9986244815769,0.5350763378797067
easy QNN,pairing=5;m=-5,726.9986244815769,0.5381287683749058
easy QNN,pairing=5;m=-4,321.99689437999075,0.5597509475736105
easy QNN,pairing=5;m=-3,118.9915960451559,0.5950088471053612
easy QNN,pairing=5;m=-2,33.970562748477164,0.6504989379461447
easy QNN,pairing=5;m=-1,6.854101966249688,0.7260481825881533
easy QNN,pairing=5;m=+1,6.854101966249688,0.7195261906761774
easy QNN,pairing=5;m=+2,33.970562748477164,0.6447742545005825
easy QNN,pairing=5;m=+3,118.9915960451559,0.5912307059165326
easy QNN,pairing=5;m=+4,321.99689437999075,0.5574820547093917
easy QNN,pairing=5;m=+5,726.9986244815769,0.536857005712996
easy QNN,pairing=6;m=-5,726.9986244815769,0.5380606663181481
easy QNN,pairing=6;m=-4,321.99689437999075,0.5605241279273032
easy QNN,pairing=6;m=-3,118.9915960451559,0.5964099433824576
easy QNN,pairing=6;m=-2,33.970562748477185,0.6518059290923628
